id1,id2,votes
3580,854,1
3581,1720,2
3581,4593,1
3581,12888,1
3581,3554,1
3581,4547,1
3581,81187,1
3581,15118,1
3581,1539,1
3581,17476,1
3581,11460,1
3582,3581,1
3583,91,1
3583,591,1
3583,7378,1
3583,4334,1
3586,12569,2
3586,1373,1
3586,3104,1
3586,1595,1
3586,28,1
3586,44929,1
3586,18753,1
3588,136655,1
3594,11324,1
3594,5357,1
3594,1202,1
3594,23588,1
3595,31,1
3595,4261,1
3600,1249,2
3600,3024,1
3600,1365,1
3603,11584,2
3603,4293,1
3603,9122,1
3603,76821,1
3603,89217,1
3605,1978,1
3605,4334,1
3605,8974,1
3605,1031,1
3605,7961,1
3605,21694,1
3605,22857,1
3605,13188,1
3608,336,2
3608,3468,1
3608,6164,1
3608,104,1
3608,11180,1
3614,3731,3
3614,1373,2
3614,4632,2
3614,104714,2
3614,3919,1
3614,3176,1
3614,1476,1
3614,10965,1
3614,8204,1
3614,10528,1
3615,4,1
3615,3322,1
3630,11269,1
3631,6520,5
3631,1412,1
3631,1624,1
3631,5502,1
3631,13247,1
3631,8522,1
3631,16034,1
3631,11391,1
3631,8573,1
3631,32171,1
3632,1978,3
3632,3127,1
3632,1235,1
3632,1898,1
3632,4515,1
3632,14690,1
3632,11087,1
3633,13702,7
3633,5255,5
3633,25810,5
3633,3378,3
3633,89781,3
3633,102,3
3633,1412,3
3633,5176,2
3633,31857,2
3633,18528,2
3635,9291,1
3635,13245,1
3635,4565,1
3636,19270,1
3636,826,1
3636,7396,1
3636,11850,1
3636,356,1
3636,824,1
3643,4291,1
3645,90125,1
3645,100128,1
3645,4617,1
3645,6444,1
3645,1,1
3649,6978,2
3649,21479,1
3649,55869,1
3649,1342,1
3649,12854,1
3652,4586,1
3652,6392,1
3652,83655,1
3653,3872,5
3653,4392,1
3653,14511,1
3653,4195,1
3653,3659,1
3653,12421,1
3655,6520,1
3655,956,1
3655,8,1
3655,1085,1
3655,888,1
3655,429,1
3657,5256,1
3659,610,1
3659,4392,1
3659,3653,1
3659,17596,1
3662,13619,1
3664,1237,1
3665,2994,3
3665,91,2
3665,591,1
3665,69,1
3665,165,1
3665,4293,1
3665,248,1
3665,960,1
3665,5922,1
3665,997,1
3677,5258,1
3677,12245,1
3677,3926,1
3685,1162,5
3685,17963,1
3685,1660,1
3685,3840,1
3685,102,1
3685,2921,1
3691,1067,1
3691,984,1
3691,514,1
3691,16202,1
3711,10078,1
3712,1351,1
3712,10647,1
3712,17360,1
3712,43661,1
3712,11544,1
3712,47363,1
3712,22031,1
3713,17988,2
3713,49293,2
3713,418,2
3713,20297,1
3713,3964,1
3713,8820,1
3713,96899,1
3713,108731,1
3713,109091,1
3713,28226,1
3715,610,15
3715,29,5
3715,28,4
3715,164,4
3715,1291,3
3715,443,3
3715,12418,2
3715,2692,2
3715,392,2
3715,1402,2
3716,441,1
3719,102,1
3719,5444,1
3719,1068,1
3719,4392,1
3719,589,1
3719,11324,1
3719,111185,1
3719,1110,1
3721,2921,2
3721,1757,1
3721,4013,1
3721,10058,1
3721,3457,1
3721,1978,1
3721,17720,1
3721,18,1
3721,1271,1
3721,12245,1
3722,3334,1
3724,4372,1
3725,2505,1
3731,4632,7
3731,145,6
3731,28,4
3731,11734,4
3731,1650,3
3731,3614,3
3731,1155,2
3731,67019,2
3731,1009,2
3731,79085,2
3737,1208,2
3737,5685,1
3737,918,1
3737,1982,1
3737,10649,1
3737,11850,1
3737,8641,1
3737,11536,1
3737,28631,1
3737,108,1
3741,1320,1
3741,16765,1
3749,1257,3
3749,5293,2
3749,14943,2
3749,55215,2
3749,74697,2
3749,37975,1
3749,39625,1
3749,13583,1
3749,37917,1
3749,39859,1
3750,1061,1
3750,1267,1
3757,3821,1
3757,15628,1
3757,164,1
3757,17394,1
3757,15206,1
3764,5767,1
3764,3248,1
3764,4743,1
3764,20215,1
3764,10748,1
3774,1784,1
3775,1875,1
3777,51471,1
3778,3220,2
3778,4547,1
3778,4470,1
3778,18222,1
3778,5471,1
3778,1978,1
3778,3866,1
3778,1237,1
3780,15241,1
3780,31853,1
3796,18736,1
3796,22,1
3807,21525,2
3807,923,1
3807,4009,1
3807,42001,1
3807,86119,1
3807,12070,1
3807,86769,1
3819,2535,1
3819,1273,1
3819,8297,1
3819,102,1
3819,647,1
3820,1801,2
3820,4293,1
3820,8,1
3820,16034,1
3820,4192,1
3820,16794,1
3820,20215,1
3820,6520,1
3821,1757,1
3821,102,1
3821,828,1
3821,1444,1
3821,3633,1
3821,3757,1
3822,616,1
3822,23,1
3822,1698,1
3822,5821,1
3822,22151,1
3822,12,1
3822,7747,1
3822,10800,1
3824,56087,1
3824,23571,1
3825,49595,1
3825,49003,1
3831,3872,4
3831,21575,3
3831,10625,2
3831,18022,2
3831,23674,2
3831,4195,1
3831,4392,1
3831,2921,1
3831,4546,1
3831,10698,1
3839,422,1
3840,2921,1
3840,3685,1
3840,4251,1
3840,860,1
3842,258,1
3842,1351,1
3842,5630,1
3842,13748,1
3849,443,2
3849,29,1
3849,448,1
3863,1271,2
3866,3031,13
3866,635,9
3866,885,8
3866,93753,4
3866,99,3
3866,674,3
3866,100323,3
3866,24,3
3866,30381,2
3866,17207,2
3867,2921,1
3867,2149,1
3867,1237,1
3867,5255,1
3867,7000,1
3867,102,1
3867,1498,1
3867,2146,1
3867,15170,1
3867,422,1
3868,932,4
3868,656,3
3868,416,2
3868,17554,2
3868,58563,1
3868,2,1
3868,12451,1
3868,658,1
3868,6055,1
3868,98270,1
3871,5801,1
3871,1859,1
3871,36,1
3871,8511,1
3871,4571,1
3872,3653,5
3872,3831,4
3872,2921,4
3872,14236,3
3872,27231,3
3872,4392,3
3872,5255,3
3872,23674,2
3872,58659,2
3872,26736,2
3873,5788,1
3873,24646,1
3873,912,1
3873,436,1
3873,11378,1
3881,3284,1
3881,16526,1
3884,3117,1
3884,7403,1
3884,13066,1
3884,22519,1
3884,20755,1
3884,387,1
3885,3438,1
3885,8586,1
3885,18553,1
3885,489,1
3885,10507,1
3885,933,1
3885,49865,1
3889,616,1
3890,10776,2
3890,610,1
3890,13243,1
3890,103,1
3890,468,1
3890,19365,1
3893,8421,1
3897,13558,1
3897,18977,1
3904,4964,2
3904,3101,1
3904,409,1
3909,373,1
3909,16449,1
3909,1859,1
3910,6078,1
3911,7631,1
3911,1068,1
3916,11151,1
3916,5444,1
3916,26736,1
3916,1694,1
3916,589,1
3916,3872,1
3916,628,1
3916,3329,1
3917,102,1
3919,3614,1
3921,267,1
3921,618,1
3924,7457,1
3924,1079,1
3924,877,1
3924,1339,1
3924,7396,1
3924,3554,1
3924,762,1
3924,2916,1
3924,8042,1
3924,392,1
3926,1085,3
3926,16761,2
3926,762,2
3926,3383,1
3926,14547,1
3926,24672,1
3926,13171,1
3926,514,1
3926,12245,1
3926,3677,1
3927,1896,1
3927,5057,1
3928,8848,2
3928,1449,1
3928,1461,1
3933,824,1
3933,83,1
3933,102,1
3933,27,1
3934,1978,1
3934,102,1
3934,320,1
3935,3198,1
3935,46006,1
3935,483,1
3935,332,1
3935,11865,1
3938,1595,1
3938,2921,1
3938,28535,1
3938,6202,1
3938,1244,1
3941,11734,1
3946,843,1
3946,160,1
3946,2149,1
3946,1092,1
3946,5821,1
3946,88600,1
3947,532,1
3947,1456,1
3947,513,1
3947,573,1
3947,76641,1
3952,387,1
3952,618,1
3954,257,3
3954,102,1
3957,5313,1
3964,3713,1
3964,20297,1
3964,5264,1
3964,82211,1
3968,91,1
3968,10517,1
3968,443,1
3968,4022,1
3968,766,1
3968,4514,1
3968,42451,1
3968,2153,1
3975,1202,1
3975,3019,1
3976,1437,2
3976,4167,1
3980,128,1
3980,98,1
3980,298,1
3986,933,10
3986,584,10
3986,33327,9
3986,12586,5
3986,564,4
3986,35721,4
3986,39139,4
3986,5293,4
3986,574,3
3986,40175,3
3988,24450,2
3988,267,1
3988,8108,1
3988,149,1
3988,703,1
3988,122559,1
3992,2,1
3992,102161,1
3992,119534,1
3992,12549,1
3992,20375,1
3993,4258,3
3993,710,3
3993,585,2
3993,1432,1
3993,249,1
3993,3166,1
3993,97244,1
3993,138450,1
3995,1859,2
3995,323,1
3995,907,1
3995,10,1
4009,514,2
4009,4213,1
4009,7325,1
4009,8456,1
4009,12837,1
4009,3807,1
4011,76,1
4011,3189,1
4013,3721,1
4013,5176,1
4013,1202,1
4015,640,1
4015,16389,1
4018,22945,1
4034,1303,1
4038,5270,1
4038,4392,1
4038,6808,1
4038,8039,1
4053,642,1
4053,23685,1
4056,9152,1
4056,1365,1
4064,4501,1
4067,8157,3
4067,3633,1
4067,102,1
4067,10467,1
4067,8,1
4067,1859,1
4067,1412,1
4067,36507,1
4067,80907,1
4068,24648,2
4068,395,2
4068,909,1
4068,7181,1
4068,37563,1
4068,39139,1
4068,401,1
4068,12114,1
4068,65647,1
4068,12586,1
4076,4251,1
4076,422,1
4076,102,1
4077,671,2
4077,16860,1
4077,31499,1
4077,741,1
4077,6927,1
4077,15525,1
4077,615,1
4081,1452,1
4081,79,1
4081,1490,1
4081,40235,1
4081,42001,1
4081,4213,1
4081,7734,1
4081,8828,1
4081,1075,1
4081,1772,1
4095,5926,1
4095,91,1
4099,91,1
4099,983,1
4099,5922,1
4099,3381,1
4107,104,1
4107,4007,1
4108,2976,1
4108,23928,1
4108,129815,1
4109,7734,2
4109,10356,1
4109,22547,1
4109,324,1
4109,1490,1
4109,5325,1
4109,25690,1
4109,99661,1
4117,19945,1
4119,38,2
4119,320,1
4119,102,1
4119,4833,1
4119,106799,1
4119,17207,1
4119,1237,1
4119,11782,1
4123,3378,1
4127,32315,1
4133,4743,1
4134,29,1
4134,9929,1
4134,1875,1
4145,720,1
4145,14922,1
4145,4612,1
4156,348,1
4158,17825,1
4158,26702,1
4158,44347,1
4167,3976,1
4167,28719,1
4171,3565,1
4192,102,1
4192,3565,1
4192,3820,1
4192,47074,1
4192,12614,1
4192,3872,1
4192,482,1
4195,3831,1
4195,4392,1
4195,3653,1
4195,7142,1
4195,19926,1
4196,5251,1
4196,2951,1
4196,3633,1
4196,6838,1
4196,19931,1
4196,6808,1
4196,30,1
4196,29219,1
4196,24139,1
4196,381,1
4204,13251,1
4207,11072,4
4207,35035,2
4207,1637,2
4207,102,1
4207,3127,1
4207,1162,1
4207,1978,1
4207,13597,1
4207,1252,1
4207,12760,1
4215,588,1
4215,564,1
4215,1503,1
4215,37503,1
4216,923,1
4216,676,1
4216,79,1
4218,3031,2
4218,872,1
4218,396,1
4218,3866,1
4218,6642,1
4218,117328,1
4219,1469,1
4219,610,1
4219,14821,1
4220,1875,1
4220,70941,1
4227,583,1
4227,448,1
4228,71,2
4228,3565,1
4228,16310,1
4228,929,1
4228,606,1
4233,463,1
4233,1155,1
4233,23271,1
4233,1528,1
4239,7631,2
4239,30,2
4239,57,1
4239,619,1
4239,2916,1
4239,11522,1
4242,536,1
4249,866,2
4249,75991,2
4249,1086,1
4249,16,1
4249,3515,1
4249,421,1
4249,67951,1
4250,3523,1
4250,3242,1
4251,7378,3
4251,4076,1
4251,422,1
4251,3387,1
4251,3840,1
4251,3484,1
4251,2921,1
4255,11088,1
4256,31,1
4256,1424,1
4258,3993,3
4258,56805,2
4258,40761,1
4258,118873,1
4260,3256,1
4260,1161,1
4260,5158,1
4260,133,1
4260,5819,1
4261,591,2
4261,16794,1
4261,12747,1
4261,102,1
4261,31,1
4261,450,1
4261,3595,1
4267,3731,1
4267,7927,1
4268,1207,1
4269,7656,2
4269,1297,1
4269,5602,1
4269,57135,1
4269,12086,1
4270,1814,3
4270,392,2
4270,5469,1
4270,2558,1
4270,12888,1
4270,21659,1
4270,3686,1
4270,11460,1
4270,55403,1
4270,8039,1
4281,304,1
4281,1533,1
4281,5590,1
4281,103798,1
4286,21,1
4290,3077,1
4290,508,1
4290,36,1
4291,1424,1
4291,41847,1
4293,5394,3
4293,766,2
4293,4600,2
4293,2937,2
4293,3820,1
4293,3603,1
4293,3665,1
4293,10656,1
4293,589,1
4293,923,1
4305,3696,1
4307,474,1
4307,426,1
4308,589,1
4308,3831,1
4308,3439,1
4308,538,1
4308,4685,1
4308,5766,1
4308,23674,1
4308,1694,1
4317,1826,1
4317,5244,1
4317,10147,1
4318,11014,1
4327,17725,1
4328,31499,2
4328,759,1
4329,682,2
4329,4514,2
4329,1031,1
4329,2923,1
4329,31,1
4329,5255,1
4329,3378,1
4329,11767,1
4329,13463,1
4329,17754,1
4331,1766,2
4331,108691,2
4331,4,1
4331,3258,1
4331,7166,1
4331,38071,1
4331,104475,1
4331,105955,1
4333,11702,2
4333,1929,2
4333,3170,1
4333,16018,1
4333,20310,1
4333,103293,1
4333,104298,1
4334,1031,2
4334,23358,2
4334,3484,1
4334,997,1
4334,7378,1
4334,8578,1
4334,3378,1
4334,3605,1
4334,877,1
4334,9122,1
4344,982,2
4344,15001,1
4344,401,1
4344,3194,1
4344,18553,1
4354,420,3
4354,8425,1
4354,89,1
4354,6182,1
4354,744,1
4358,598,2
4358,6097,1
4358,724,1
4361,10795,1
4365,15531,1
4365,96567,1
4368,1154,3
4368,838,3
4368,39505,2
4368,115848,2
4368,36873,2
4368,31499,2
4368,160,1
4368,15469,1
4368,35713,1
4368,1304,1
4370,3124,1
4370,5964,1
4372,834,1
4372,3724,1
4392,3872,3
4392,5773,1
4392,71,1
4392,3653,1
4392,3831,1
4392,1802,1
4392,3719,1
4392,5915,1
4392,14511,1
4392,589,1
4421,658,2
4421,182,1
4421,1023,1
4421,1672,1
4423,4213,1
4423,29845,1
4424,3715,1
4424,3124,1
4424,3077,1
4424,3474,1
4424,3529,1
4424,25834,1
4424,5441,1
4429,10149,2
4429,118,1
4429,101,1
4429,14939,1
4444,336,2
4444,12530,1
4444,29911,1
4444,12094,1
4444,445,1
4453,72467,2
4453,81,1
4453,399,1
4453,67979,1
4453,364,1
4453,100035,1
4453,115730,1
4453,93972,1
4453,65021,1
4453,102330,1
4455,8840,1
4455,21525,1
4455,68883,1
4470,1271,2
4470,2921,2
4470,2149,2
4470,3268,2
4470,411,1
4470,3220,1
4470,3778,1
4470,3866,1
4470,30,1
4470,4571,1
4471,7749,3
4471,2149,2
4471,3140,1
4471,3457,1
4471,879,1
4471,3387,1
4471,1911,1
4471,1039,1
4471,1042,1
4471,31857,1
4473,30,1
4473,17904,1
4477,1834,2
4477,14690,1
4477,10960,1
4477,1978,1
4477,12454,1
4480,1061,2
4480,48,2
4480,22626,1
4480,34005,1
4480,5479,1
4480,18246,1
4480,63781,1
4480,7927,1
4485,878,1
4485,469,1
4485,12269,1
4485,30,1
4487,1079,1
4487,5245,1
4487,15459,1
4487,665,1
4487,5272,1
4487,11295,1
4487,11896,1
4487,10356,1
4487,6624,1
4487,1661,1
4488,12922,1
4488,15262,1
4493,3031,1
4493,9844,1
4501,4064,1
4502,677,1
4502,1855,1
4510,591,1
4510,2951,1
4510,18,1
4512,13566,1
4513,3554,2
4513,187,1
4513,562,1
4513,3633,1
4513,877,1
4513,11850,1
4514,682,5
4514,591,4
4514,2921,3
4514,5394,3
4514,3378,3
4514,4329,2
4514,633,2
4514,443,2
4514,629,2
4514,5169,2
4515,1339,2
4515,15210,1
4515,6098,1
4515,3632,1
4521,5985,1
4521,2106,1
4527,10330,1
4530,22870,1
4530,1273,1
4530,678,1
4530,1291,1
4539,5255,2
4539,11438,1
4539,152,1
4539,1667,1
4539,1158,1
4539,2923,1
4543,514,1
4543,929,1
4543,11107,1
4543,79,1
4543,888,1
4543,12837,1
4543,5272,1
4543,7325,1
4543,10207,1
4543,8157,1
4546,3831,1
4546,3872,1
4546,32931,1
4546,15671,1
4547,3778,1
4547,3581,1
4548,3523,1
4548,28825,1
4548,1270,1
4548,1740,1
4548,17963,1
4553,4632,4
4553,2976,2
4553,19323,2
4553,661,1
4553,24705,1
4553,463,1
4553,936,1
4553,13290,1
4553,21,1
4553,2179,1
4561,104,1
4561,17051,1
4565,3635,1
4567,5312,1
4567,7632,1
4567,6616,1
4567,3523,1
4567,28825,1
4571,11896,10
4571,21525,6
4571,6624,3
4571,42451,3
4571,3116,2
4571,8157,2
4571,41847,2
4571,61189,2
4571,49537,2
4571,1490,2
4573,26843,1
4574,3006,1
4574,54,1
4576,13634,2
4576,587,1
4576,973,1
4576,8058,1
4576,105430,1
4577,3457,1
4577,1237,1
4578,31471,1
4579,102,1
4579,422,1
4579,13619,1
4580,1617,1
4580,11051,1
4581,6416,1
4581,633,1
4581,5493,1
4584,1363,3
4584,3102,2
4584,88660,2
4584,93516,1
4584,11685,1
4584,585,1
4584,98034,1
4585,8878,1
4585,96936,1
4585,97244,1
4585,104685,1
4586,1637,1
4586,3652,1
4590,7752,1
4590,7966,1
4591,16066,1
4592,2,1
4592,115746,1
4593,3581,1
4593,1539,1
4594,698,1
4594,34329,1
4599,25855,1
4599,51233,1
4600,4293,2
4600,3439,1
4602,18281,1
4607,935,1
4607,80,1
4607,11550,1
4607,13491,1
4608,14685,2
4608,10376,2
4608,23868,1
4608,1756,1
4608,23390,1
4608,19067,1
4608,11,1
4608,25,1
4608,5113,1
4608,22044,1
4611,735,7
4611,1456,1
4611,24903,1
4611,648,1
4611,19154,1
4611,20266,1
4612,20694,2
4612,39,1
4612,2,1
4612,35721,1
4612,4145,1
4612,25132,1
4612,517,1
4613,8850,1
4613,22,1
4613,221,1
4613,19321,1
4613,50689,1
4613,10527,1
4613,7519,1
4614,792,1
4614,5549,1
4614,2976,1
4614,74,1
4614,336,1
4615,8820,1
4615,13628,1
4615,17988,1
4615,28305,1
4615,46114,1
4615,64603,1
4615,77813,1
4615,106074,1
4615,109743,1
4617,4751,1
4617,3645,1
4623,1859,3
4623,418,2
4623,11089,1
4623,108,1
4623,10,1
4623,13257,1
4624,267,2
4624,424,1
4624,3986,1
4624,1230,1
4624,21614,1
4624,29983,1
4625,41361,1
4625,7375,1
4626,828,2
4626,1334,1
4626,3329,1
4626,591,1
4626,3029,1
4628,3256,1
4628,75771,1
4628,3126,1
4631,1402,2
4631,684,1
4631,1869,1
4631,1416,1
4631,16806,1
4632,24705,22
4632,936,11
4632,30079,8
4632,17353,7
4632,3731,7
4632,104271,7
4632,125036,6
4632,100448,6
4632,3,6
4632,463,6
4640,3484,1
4642,83369,1
4647,1061,1
4647,1462,1
4648,661,1
4648,10321,1
4650,384,1
4650,12,1
4650,10112,1
4650,114,1
4650,3194,1
4650,10376,1
4654,3633,2
4654,3436,1
4654,2921,1
4654,12064,1
4654,3344,1
4654,9222,1
4654,23674,1
4657,8334,2
4657,35573,1
4660,23749,2
4660,366,1
4660,5914,1
4660,15037,1
4660,11734,1
4660,11412,1
4660,45689,1
4679,9222,1
4683,3872,1
4685,4308,1
4685,47060,1
4687,5272,1
4687,11832,1
4694,13463,2
4694,5169,1
4694,19007,1
4695,14897,1
4695,35593,1
4742,1534,1
4743,10956,2
4743,4133,1
4743,891,1
4743,3764,1
4743,1909,1
4743,2839,1
4743,131340,1
4745,530,2
4745,71,1
4745,443,1
4745,1402,1
4745,4895,1
4746,25,1
4751,1515,1
4751,1639,1
4751,4617,1
4751,19358,1
4751,1474,1
4758,1268,2
4758,16601,1
4758,3563,1
4760,684,1
4763,3378,1
4763,2892,1
4768,3276,1
4768,1904,1
4768,6992,1
4768,11522,1
4768,12302,1
4768,17029,1
4770,1079,2
4770,3320,1
4770,17491,1
4770,12888,1
4770,23923,1
4770,7396,1
4770,18865,1
4770,76409,1
4770,443,1
4770,530,1
4773,591,1
4773,23358,1
4773,1275,1
4780,1624,1
4780,15,1
4780,14923,1
4780,6852,1
4780,26441,1
4780,36723,1
4792,34173,1
4799,4173,1
4799,9711,1
4799,57383,1
4799,26736,1
4799,43789,1
4805,3872,2
4805,7010,2
4805,5255,1
4805,42451,1
4805,30,1
4805,165,1
4805,14236,1
4805,308,1
4805,16794,1
4805,26736,1
4832,1465,1
4832,156,1
4832,7342,1
4833,20424,1
4833,2955,1
4833,8016,1
4833,4119,1
4833,4476,1
4833,9848,1
4844,671,2
4844,57015,1
4895,3436,2
4895,14435,2
4895,2948,1
4895,13171,1
4895,381,1
4895,631,1
4895,8965,1
4895,18747,1
4895,18058,1
4895,3493,1
4901,14192,1
4941,25824,1
4945,7197,1
4945,9154,1
4945,1149,1
4945,409,1
4945,5115,1
4945,1470,1
4945,3285,1
4946,17867,1
4957,12418,1
4957,1009,1
4957,305,1
4959,418,1
4959,436,1
4959,1766,1
4959,17465,1
4960,5510,1
4960,7107,1
4960,51789,1
4964,3101,2
4964,3904,2
4964,4988,1
4964,886,1
4964,4994,1
4964,5090,1
4964,10699,1
4964,5029,1
4964,13026,1
4964,35595,1
4994,4964,1
4994,13745,1
4998,106,1
4998,22986,1
4998,320,1
5000,3198,1
5000,11685,1
5013,21,1
5015,904,1
5015,1149,1
5015,664,1
5015,731,1
5015,768,1
5015,2,1
5025,9643,1
5029,7631,3
5029,56805,3
5029,84255,3
5029,5062,1
5029,11324,1
5029,4964,1
5029,4207,1
5029,17596,1
5029,121504,1
5032,5775,1
5038,19358,1
5060,71,2
5060,4,2
5060,32137,2
5060,880,1
5060,102,1
5060,49611,1
5060,107,1
5060,118,1
5060,1071,1
5060,35719,1
5062,907,1
5062,10901,1
5062,1802,1
5062,5029,1
5062,10874,1
5062,1859,1
5076,7142,1
5078,1430,1
5084,2032,2
5084,8836,1
5084,17154,1
5086,13463,1
5090,1250,4
5090,407,2
5090,886,2
5090,170,2
5090,4964,1
5090,8726,1
5090,13149,1
5095,14748,1
5096,14498,2
5096,11323,1
5097,2429,1
5103,14325,1
5106,17536,1
5107,44171,1
5107,2128,1
5111,387,1
5113,24,6
5113,908,4
5113,583,2
5113,19896,2
5113,598,2
5113,28799,1
5113,87,1
5113,4608,1
5113,15396,1
5113,11,1
5115,33333,1
5115,1600,1
5115,4945,1
5119,12586,2
5119,13656,1
5119,584,1
5119,142,1
5119,21,1
5119,19094,1
5119,100128,1
5119,1257,1
5119,5293,1
5119,8997,1
5125,903,1
5128,13163,1
5132,13247,1
5132,677,1
5157,72025,2
5157,727,1
5157,142,1
5157,5451,1
5157,23467,1
5157,3286,1
5157,12941,1
5157,94524,1
5157,110485,1
5157,1149,1
5158,418,3
5158,4260,1
5158,17964,1
5158,15537,1
5158,8829,1
5158,8585,1
5162,3872,1
5169,4514,2
5169,42451,1
5169,4694,1
5169,5620,1
5169,8157,1
5169,28825,1
5169,3924,1
5169,2921,1
5169,629,1
5169,682,1
5176,3633,2
5176,4013,1
5178,12731,1
5210,338,3
5210,1349,1
5227,104440,2
5227,267,1
5227,151,1
5227,11434,1
5242,710,1
5242,12633,1
5244,4317,1
5245,269,1
5245,549,1
5245,562,1
5245,665,1
5245,778,1
5245,4487,1
5245,19372,1
5245,1268,1
5251,4196,1
5251,10707,1
5252,30,2
5252,422,2
5252,1110,1
5252,1077,1
5254,1517,2
5254,11336,1
5254,1149,1
5254,18651,1
5254,66257,1
5254,872,1
5254,2845,1
5254,1630,1
5254,12530,1
5255,2921,12
5255,2923,7
5255,26736,6
5255,3633,5
5255,102,4
5255,610,4
5255,591,4
5255,7749,3
5255,90,3
5255,3872,3
5256,3523,2
5256,3657,1
5256,766,1
5256,18281,1
5256,9122,1
5256,91,1
5257,41099,1
5266,4293,1
5270,7790,1
5270,5272,1
5270,13463,1
5270,4038,1
5270,6808,1
5272,5933,3
5272,11896,2
5272,47074,2
5272,20296,2
5272,12888,2
5272,3220,1
5272,888,1
5272,12309,1
5272,75991,1
5272,10873,1
5280,1033,1
5280,1537,1
5284,79,3
5284,923,1
5284,1402,1
5284,676,1
5284,9615,1
5284,12837,1
5293,24836,7
5293,142,5
5293,79143,5
5293,3986,4
5293,1649,3
5293,12309,3
5293,1257,2
5293,584,2
5293,21,2
5293,3749,2
5297,960,2
5297,586,1
5297,655,1
5306,1339,1
5306,3436,1
5306,766,1
5306,684,1
5306,629,1
5310,1855,1
5310,1033,1
5312,7837,1
5312,4567,1
5313,3957,1
5314,3493,1
5314,633,1
5321,12245,1
5325,923,1
5325,20003,1
5325,4109,1
5334,902,1
5339,11087,1
5339,4514,1
5346,10342,1
5346,11037,1
5356,5461,1
5356,16692,1
5357,610,2
5357,3594,1
5357,3220,1
5357,17743,1
5357,3715,1
5362,329,1
5366,558,1
5366,15491,1
5366,3866,1
5380,49293,2
5380,85967,1
5394,8042,5
5394,4293,3
5394,4514,3
5394,2921,2
5394,3872,1
5394,1110,1
5394,11324,1
5394,106,1
5394,13194,1
5394,5255,1
5395,31,1
5395,3633,1
5401,22305,1
5401,1677,1
5401,9057,1
5402,12928,1
5402,104272,1
5410,1497,1
5413,401,2
5413,45613,1
5413,14634,1
5413,1474,1
5413,357,1
5421,1450,1
5421,3243,1
5422,756,2
5422,10740,1
5422,49865,1
5427,16692,2
5427,2139,1
5427,5655,1
5427,7190,1
5427,67497,1
5427,94412,1
5427,94523,1
5430,786,2
5430,99,1
5430,7270,1
5430,24765,1
5434,1456,1
5440,12245,1
5440,7132,1
5441,3473,1
5441,13171,1
5441,4424,1
5441,3715,1
5444,3719,1
5444,3916,1
5450,10673,2
5450,3403,1
5450,5821,1
5450,10750,1
5450,14790,1
5450,21479,1
5450,22519,1
5450,67615,1
5450,67617,1
5450,31509,1
5451,1630,1
5451,5157,1
5451,23467,1
5452,656,1
5454,27163,1
5454,87,1
5454,9152,1
5454,24308,1
5454,26149,1
5454,28393,1
5454,44671,1
5454,94676,1
5454,45431,1
5460,257,1
5461,1373,1
5461,5356,1
5461,5293,1
5461,67031,1
5461,49587,1
5461,80533,1
5461,1702,1
5469,4270,1
5469,3468,1
5469,13459,1
5469,24744,1
5471,3778,1
5479,1237,1
5479,543,1
5479,710,1
5479,4480,1
5479,1474,1
5484,7029,1
5484,5883,1
5491,344,1
5502,1624,1
5502,3631,1
5502,6520,1
5502,677,1
5507,17236,1
5510,4960,1
5511,29361,1
5511,8988,1
5511,44169,1
5518,15500,1
5518,3258,1
5532,932,1
5532,1408,1
5536,3523,2
5536,766,1
5536,829,1
5544,3872,1
5544,19487,1
5549,4614,1
5550,14259,1
5554,12465,1
5557,332,1
5593,47,2
5593,326,1
5593,869,1
5593,1495,1
5593,50,1
5599,1658,1
5600,564,1
5600,772,1
5600,933,1
5600,14897,1
5602,1297,2
5602,1156,2
5602,653,1
5602,4269,1
5602,26091,1
5602,7656,1
5620,6086,1
5620,5169,1
5627,21,10
5627,1101,2
5627,31935,2
5627,3,2
5627,10970,2
5627,15167,2
5627,1,1
5627,80473,1
5627,5255,1
5627,534,1
5630,1649,3
5630,15167,2
5630,1101,1
5630,3842,1
5630,16815,1
5638,988,4
5638,8071,4
5638,347,2
5638,744,2
5638,1456,1
5638,39281,1
5638,420,1
5638,584,1
5638,14582,1
5638,496,1
5645,21618,1
5645,3360,1
5645,12245,1
5645,20242,1
5645,21525,1
5647,3633,2
5647,25810,2
5647,411,1
5647,5966,1
5647,4726,1
5647,1831,1
5651,10010,4
5651,6812,3
5651,51,3
5651,838,3
5651,17106,2
5651,14568,2
5651,104565,2
5651,18340,1
5651,7636,1
5651,445,1
5655,418,1
5655,5427,1
5655,16692,1
5655,481,1
5655,6946,1
5655,866,1
5655,651,1
5655,1470,1
5655,3097,1
5655,112063,1
5663,67893,1
5664,47,6
5664,105,4
5664,22,3
5664,13492,2
5664,11741,2
5664,7747,2
5664,8070,2
5664,1859,2
5664,1102,2
5664,7954,1
5674,463,2
5674,22518,2
5674,646,1
5674,12672,1
5674,1162,1
5674,10552,1
5674,3247,1
5674,1325,1
5680,105708,1
5682,3298,1
5685,1208,1
5685,3737,1
5685,3522,1
5686,7631,2
5686,33325,2
5686,11584,1
5686,10998,1
5686,1009,1
5686,1757,1
5686,5772,1
5686,8522,1
5686,15627,1
5686,8519,1
